#                A Homogeneous Main-Sequence Model
# 
# The surface conditions are:          The central conditions are:#
# Mtot =      1.000000 Msun            Mc/Mtot     =  8.79783E-03
# Rtot =      0.965769 Rsun            Rc/Rtot     =  7.30000E-02
# Ltot =      0.770000 Lsun            Lc/Ltot     = -1.73054E-02
# Teff =   5500.000000 K               Density     =  3.53609E+01# g/cm**3
# X    =      0.710000                 Temperature =  2.90906E+07 K
# Y    =      0.282000                 Pressure    =  1.38797E+17# dynes/cm**2
# Z    =      0.008000                 epsilon     = -2.91344E+00# ergs/s/g
#                                      dlnP/dlnT   =  2.05879E+01
#
# 
# Notes: 
# (1) Mass is listed as Qm = 1.0 - M_r/Mtot, where Mtot =  1.989000E+33 g
# (2) Convective zones are indicated by c, radiative zones by r
# (3) dlnP/dlnT may be limited to +99.9 or -99.9; if so it is# labeled by *
#
#
r            Qm       L_r       T        P       rho      kap      eps   rad   dlPdlT
  0.51E+11  0.14E-02  0.29E+34  0.10E+07  0.37E+13  0.27E-01  0.11E+02  0.94E-10 r  4.5
  0.51E+11  0.14E-02  0.29E+34  0.10E+07  0.36E+13  0.26E-01  0.11E+02  0.87E-10 r  4.5
  0.51E+11  0.14E-02  0.29E+34  0.10E+07  0.35E+13  0.26E-01  0.11E+02  0.81E-10 r  4.5
  0.51E+11  0.14E-02  0.29E+34  0.10E+07  0.34E+13  0.25E-01  0.11E+02  0.75E-10 r  4.6
  0.51E+11  0.13E-02  0.29E+34  0.10E+07  0.34E+13  0.25E-01  0.11E+02  0.69E-10 r  4.6
  0.51E+11  0.13E-02  0.29E+34  0.10E+07  0.33E+13  0.24E-01  0.11E+02  0.64E-10 r  4.6
  0.51E+11  0.13E-02  0.29E+34  0.99E+06  0.32E+13  0.24E-01  0.12E+02  0.59E-10 r  4.6
  0.51E+11  0.12E-02  0.29E+34  0.99E+06  0.31E+13  0.23E-01  0.12E+02  0.54E-10 r  4.6
  0.51E+11  0.12E-02  0.29E+34  0.98E+06  0.30E+13  0.23E-01  0.12E+02  0.50E-10 r  4.6
  0.51E+11  0.12E-02  0.29E+34  0.98E+06  0.30E+13  0.22E-01  0.12E+02  0.47E-10 r  4.6
  0.52E+11  0.12E-02  0.29E+34  0.97E+06  0.29E+13  0.22E-01  0.12E+02  0.43E-10 r  4.6
  0.52E+11  0.11E-02  0.29E+34  0.97E+06  0.28E+13  0.22E-01  0.12E+02  0.40E-10 r  4.6
  0.52E+11  0.11E-02  0.29E+34  0.96E+06  0.27E+13  0.21E-01  0.12E+02  0.37E-10 r  4.6
  0.52E+11  0.11E-02  0.29E+34  0.96E+06  0.27E+13  0.21E-01  0.12E+02  0.34E-10 r  4.6
